name,interval_start,min,min_seconds,mean,max,max_seconds
all,2016-11-11 13:00:00,222,4.0,237.2722222222222,262,5.0
all,2016-11-11 13:30:00,244,3.0,266.9244444444444,285,7.0
all,2016-11-11 14:00:00,259,1.0,283.5522222222222,304,4.0
all,2016-11-11 14:30:00,271,3.0,290.6672222222222,312,6.0
all,2016-11-11 15:00:00,244,2.0,267.01722222222224,289,1.0
all,2016-11-11 15:30:00,260,7.0,288.1022222222222,303,3.0
all,2016-11-11 16:00:00,243,9.0,269.0338888888889,290,4.0
all,2016-11-11 16:30:00,205,6.0,224.94666666666666,264,1.0
all,2016-11-11 17:00:00,135,24.0,163.44944444444445,212,1.0
all,2016-11-11 17:30:00,75,8.0,103.09222222222222,138,10.0
all,2016-11-11 18:00:00,51,17.0,62.48111111111111,81,14.0
all,2016-11-11 18:30:00,23,38.0,40.010555555555555,60,8.0
all,2016-11-11 19:00:00,26,57.0,32.58833333333333,38,5.0
all,2016-11-11 19:30:00,11,51.0,19.011666666666667,30,2.0
all,2016-11-11 20:00:00,9,20.0,12.065,17,47.0
all,2016-11-11 20:30:00,5,230.0,7.643888888888889,10,149.0
all,2016-11-11 21:00:00,1,619.0,2.6544444444444446,6,87.0
all,2016-11-11 21:30:00,0,141.0,2.192222222222222,5,20.0
all,2016-11-11 22:00:00,0,626.0,1.3055555555555556,3,53.0
all,2016-11-11 22:30:00,2,48.0,4.232222222222222,9,57.0
all,2016-11-11 23:00:00,1,112.0,3.1727777777777777,4,803.0
all,2016-11-11 23:30:00,2,652.0,2.817222222222222,4,323.0
all,2016-11-14 00:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 00:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 01:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-14 05:00:00,0,1105.0,0.3861111111111111,1,695.0
all,2016-11-14 05:30:00,1,1430.0,1.255,3,89.0
all,2016-11-14 06:00:00,3,192.0,4.751111111111111,7,205.0
all,2016-11-14 06:30:00,5,212.0,8.287222222222223,13,115.0
all,2016-11-14 07:00:00,9,52.0,22.79722222222222,38,12.0
all,2016-11-14 07:30:00,36,6.0,53.11666666666667,73,40.0
all,2016-11-14 08:00:00,65,4.0,90.35833333333333,137,11.0
all,2016-11-14 08:30:00,133,12.0,173.82666666666665,208,1.0
all,2016-11-14 09:00:00,194,4.0,262.77666666666664,310,7.0
all,2016-11-14 09:30:00,239,6.0,265.5577777777778,313,1.0
all,2016-11-14 10:00:00,264,4.0,327.12666666666667,371,4.0
all,2016-11-14 10:30:00,318,1.0,338.4316666666667,357,7.0
all,2016-11-14 11:00:00,318,5.0,337.52555555555557,366,1.0
all,2016-11-14 11:30:00,333,7.0,352.03,374,2.0
all,2016-11-14 12:00:00,254,4.0,298.3027777777778,352,2.0
all,2016-11-14 12:30:00,228,1.0,248.49666666666667,264,15.0
all,2016-11-14 13:00:00,258,1.0,295.40555555555557,351,2.0
all,2016-11-14 13:30:00,321,1.0,341.34944444444443,359,3.0
all,2016-11-14 14:00:00,329,6.0,344.16833333333335,370,7.0
all,2016-11-14 14:30:00,333,1.0,363.0127777777778,385,5.0
all,2016-11-14 15:00:00,329,9.0,350.37111111111113,373,4.0
all,2016-11-14 15:30:00,324,1.0,350.1122222222222,369,3.0
all,2016-11-14 16:00:00,302,5.0,324.355,354,2.0
all,2016-11-14 16:30:00,251,10.0,290.9033333333333,325,2.0
all,2016-11-14 17:00:00,169,15.0,207.33055555555555,255,3.0
all,2016-11-14 17:30:00,112,6.0,145.4788888888889,176,4.0
all,2016-11-14 18:00:00,74,9.0,95.21222222222222,125,8.0
all,2016-11-14 18:30:00,50,22.0,63.068888888888885,76,25.0
all,2016-11-14 19:00:00,36,2.0,45.37111111111111,57,22.0
all,2016-11-14 19:30:00,22,73.0,29.45888888888889,39,37.0
all,2016-11-14 20:00:00,11,10.0,21.321666666666665,30,9.0
all,2016-11-14 20:30:00,9,104.0,14.125,19,21.0
all,2016-11-14 21:00:00,5,249.0,8.276111111111112,13,84.0
all,2016-11-14 21:30:00,1,129.0,5.285555555555556,9,191.0
all,2016-11-14 22:00:00,1,389.0,2.68,7,60.0
all,2016-11-14 22:30:00,1,27.0,2.5972222222222223,4,142.0
all,2016-11-14 23:00:00,0,163.0,2.051111111111111,5,66.0
all,2016-11-14 23:30:00,1,510.0,2.0233333333333334,3,552.0
all,2016-11-15 00:00:00,1,906.0,1.4966666666666666,2,894.0
all,2016-11-15 00:30:00,1,552.0,1.81,3,210.0
all,2016-11-15 01:00:00,1,1345.0,1.2527777777777778,2,455.0
all,2016-11-15 01:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-15 02:00:00,0,1127.0,0.3738888888888889,1,673.0
all,2016-11-15 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-15 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-15 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-15 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-15 04:30:00,0,1146.0,0.36333333333333334,1,654.0
all,2016-11-15 05:00:00,0,263.0,0.8538888888888889,1,1537.0
all,2016-11-15 05:30:00,0,1051.0,0.42444444444444446,2,15.0
all,2016-11-15 06:00:00,0,413.0,3.205,6,298.0
all,2016-11-15 06:30:00,4,112.0,7.567777777777778,12,5.0
all,2016-11-15 07:00:00,11,73.0,18.45388888888889,26,106.0
all,2016-11-15 07:30:00,24,38.0,43.35888888888889,68,8.0
all,2016-11-15 08:00:00,65,4.0,97.87944444444445,139,8.0
all,2016-11-15 08:30:00,135,7.0,174.18333333333334,211,1.0
all,2016-11-15 09:00:00,200,2.0,248.74333333333334,278,3.0
all,2016-11-15 09:30:00,257,1.0,302.42833333333334,346,1.0
all,2016-11-15 10:00:00,299,1.0,328.7077777777778,349,6.0
all,2016-11-15 10:30:00,315,4.0,327.94166666666666,347,2.0
all,2016-11-15 11:00:00,274,1.0,297.79777777777775,324,3.0
all,2016-11-15 11:30:00,285,10.0,305.4111111111111,320,6.0
all,2016-11-15 12:00:00,254,1.0,282.9766666666667,324,3.0
all,2016-11-15 12:30:00,248,3.0,261.0461111111111,280,3.0
all,2016-11-15 13:00:00,254,2.0,283.115,314,5.0
all,2016-11-15 13:30:00,281,2.0,306.18611111111113,329,3.0
all,2016-11-15 14:00:00,305,2.0,330.1616666666667,349,3.0
all,2016-11-15 14:30:00,328,4.0,342.41333333333336,354,25.0
all,2016-11-15 15:00:00,315,11.0,329.6333333333333,347,9.0
all,2016-11-15 15:30:00,322,3.0,337.83,358,7.0
all,2016-11-15 16:00:00,293,8.0,321.39166666666665,337,3.0
all,2016-11-15 16:30:00,256,6.0,289.695,327,5.0
all,2016-11-15 17:00:00,204,8.0,232.17111111111112,266,1.0
all,2016-11-15 17:30:00,124,23.0,156.6988888888889,205,10.0
all,2016-11-15 18:00:00,68,5.0,106.65944444444445,131,9.0
all,2016-11-15 18:30:00,57,31.0,71.68722222222222,83,2.0
all,2016-11-15 19:00:00,46,33.0,55.54222222222222,67,6.0
all,2016-11-15 19:30:00,33,7.0,45.33,55,42.0
all,2016-11-15 20:00:00,23,17.0,29.929444444444446,40,2.0
all,2016-11-15 20:30:00,19,91.0,23.88222222222222,32,5.0
all,2016-11-15 21:00:00,11,67.0,16.008333333333333,20,105.0
all,2016-11-15 21:30:00,5,84.0,8.03888888888889,12,14.0
all,2016-11-15 22:00:00,3,160.0,5.502222222222223,8,258.0
all,2016-11-15 22:30:00,2,413.0,3.7577777777777777,6,180.0
all,2016-11-15 23:00:00,1,235.0,3.76,9,8.0
all,2016-11-15 23:30:00,1,675.0,1.7461111111111112,4,36.0
all,2016-11-16 00:00:00,1,1155.0,1.3883333333333334,3,54.0
all,2016-11-16 00:30:00,0,398.0,1.3888888888888888,2,1098.0
all,2016-11-16 01:00:00,0,80.0,1.1066666666666667,2,272.0
all,2016-11-16 01:30:00,0,646.0,0.6411111111111111,1,1154.0
all,2016-11-16 02:00:00,0,1044.0,0.46,2,72.0
all,2016-11-16 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-16 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-16 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-16 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-16 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-16 05:00:00,0,747.0,0.585,1,1053.0
all,2016-11-16 05:30:00,1,1502.0,1.1655555555555555,2,298.0
all,2016-11-16 06:00:00,1,264.0,3.9383333333333335,6,224.0
all,2016-11-16 06:30:00,5,292.0,7.528333333333333,13,41.0
all,2016-11-16 07:00:00,11,10.0,16.743333333333332,23,44.0
all,2016-11-16 07:30:00,21,16.0,42.449444444444445,65,4.0
all,2016-11-16 08:00:00,61,2.0,92.39,128,20.0
all,2016-11-16 08:30:00,123,14.0,160.5288888888889,204,4.0
all,2016-11-16 09:00:00,192,2.0,218.9427777777778,262,3.0
all,2016-11-16 09:30:00,252,5.0,285.1922222222222,302,10.0
all,2016-11-16 10:00:00,289,3.0,304.6011111111111,326,11.0
all,2016-11-16 10:30:00,289,6.0,318.36833333333334,331,22.0
all,2016-11-16 11:00:00,309,13.0,325.7422222222222,347,10.0
all,2016-11-16 11:30:00,304,6.0,328.6016666666667,342,2.0
all,2016-11-16 12:00:00,218,3.0,245.31833333333333,304,4.0
all,2016-11-16 12:30:00,231,3.0,242.08166666666668,255,1.0
all,2016-11-16 13:00:00,243,4.0,281.17,306,1.0
all,2016-11-16 13:30:00,292,24.0,300.81444444444446,316,6.0
all,2016-11-16 14:00:00,296,2.0,311.83666666666664,334,1.0
all,2016-11-16 14:30:00,302,1.0,320.89166666666665,343,21.0
all,2016-11-16 15:00:00,301,4.0,322.0911111111111,340,9.0
all,2016-11-16 15:30:00,313,6.0,332.56888888888886,351,1.0
all,2016-11-16 16:00:00,303,7.0,326.2133333333333,348,5.0
all,2016-11-16 16:30:00,249,18.0,285.36277777777775,320,5.0
all,2016-11-16 17:00:00,185,1.0,212.43944444444443,255,2.0
all,2016-11-16 17:30:00,114,2.0,140.94055555555556,189,4.0
all,2016-11-16 18:00:00,67,15.0,93.085,124,7.0
all,2016-11-16 18:30:00,47,13.0,58.407222222222224,70,37.0
all,2016-11-16 19:00:00,38,73.0,45.565,60,1.0
all,2016-11-16 19:30:00,30,37.0,40.71222222222222,48,4.0
all,2016-11-16 20:00:00,17,14.0,28.233888888888888,35,60.0
all,2016-11-16 20:30:00,8,90.0,17.188333333333333,25,2.0
all,2016-11-16 21:00:00,6,261.0,7.870555555555556,14,6.0
all,2016-11-16 21:30:00,6,78.0,8.045555555555556,13,15.0
all,2016-11-16 22:00:00,2,50.0,5.056111111111111,8,1.0
all,2016-11-16 22:30:00,1,1154.0,1.3588888888888888,2,646.0
all,2016-11-16 23:00:00,1,1087.0,1.5,4,50.0
all,2016-11-16 23:30:00,0,1075.0,0.4033333333333333,2,1.0
all,2016-11-17 00:00:00,0,11.0,0.9938888888888889,1,1789.0
all,2016-11-17 00:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-17 01:00:00,0,1654.0,0.0811111111111111,1,146.0
all,2016-11-17 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-17 02:00:00,0,1769.0,0.017222222222222222,1,31.0
all,2016-11-17 02:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-17 03:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-17 03:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-17 04:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-17 04:30:00,0,1385.0,0.23055555555555557,1,415.0
all,2016-11-17 05:00:00,0,106.0,1.0638888888888889,2,221.0
all,2016-11-17 05:30:00,1,573.0,1.9466666666666668,3,477.0
all,2016-11-17 06:00:00,3,680.0,3.8405555555555555,6,70.0
all,2016-11-17 06:30:00,2,80.0,5.765555555555555,12,45.0
all,2016-11-17 07:00:00,6,15.0,14.357222222222223,28,18.0
all,2016-11-17 07:30:00,26,11.0,52.65611111111111,81,9.0
all,2016-11-17 08:00:00,73,8.0,96.98722222222223,130,2.0
all,2016-11-17 08:30:00,126,4.0,188.88777777777779,240,9.0
all,2016-11-17 09:00:00,235,2.0,265.76,286,1.0
all,2016-11-17 09:30:00,269,7.0,303.7011111111111,329,4.0
all,2016-11-17 10:00:00,306,5.0,327.9605555555556,347,2.0
all,2016-11-17 10:30:00,328,10.0,341.3355555555556,356,1.0
all,2016-11-17 11:00:00,317,1.0,337.64222222222224,355,1.0
all,2016-11-17 11:30:00,274,7.0,313.7894444444444,335,14.0
all,2016-11-17 12:00:00,270,4.0,292.61055555555555,306,3.0
all,2016-11-17 12:30:00,285,1.0,302.0316666666667,319,1.0
all,2016-11-17 13:00:00,305,16.0,331.4716666666667,358,3.0
all,2016-11-17 13:30:00,322,3.0,336.18333333333334,353,3.0
all,2016-11-17 14:00:00,234,14.0,299.3022222222222,356,5.0
all,2016-11-17 14:30:00,251,1.0,295.9788888888889,316,13.0
all,2016-11-17 15:00:00,296,1.0,333.3255555555556,359,2.0
all,2016-11-17 15:30:00,311,3.0,333.535,350,22.0
all,2016-11-17 16:00:00,303,2.0,318.96555555555557,339,3.0
all,2016-11-17 16:30:00,247,1.0,275.28222222222223,310,12.0
all,2016-11-17 17:00:00,177,9.0,207.07666666666665,265,15.0
all,2016-11-17 17:30:00,126,15.0,149.01611111111112,185,10.0
all,2016-11-17 18:00:00,86,7.0,107.49,132,2.0
all,2016-11-17 18:30:00,50,43.0,61.970555555555556,86,18.0
all,2016-11-17 19:00:00,41,9.0,49.21888888888889,60,16.0
all,2016-11-17 19:30:00,33,4.0,39.04666666666667,46,6.0
all,2016-11-17 20:00:00,26,88.0,29.767222222222223,39,17.0
all,2016-11-17 20:30:00,14,34.0,20.251666666666665,28,28.0
all,2016-11-17 21:00:00,5,17.0,9.31,15,8.0
all,2016-11-17 21:30:00,6,61.0,11.232777777777779,15,33.0
all,2016-11-17 22:00:00,0,33.0,4.522222222222222,10,106.0
all,2016-11-17 22:30:00,2,364.0,3.7016666666666667,6,14.0
all,2016-11-17 23:00:00,0,89.0,1.735,3,489.0
all,2016-11-17 23:30:00,1,295.0,2.3016666666666667,4,250.0
all,2016-11-18 00:00:00,1,1791.0,1.005,2,9.0
all,2016-11-18 00:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-18 01:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-18 01:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-18 02:00:00,0,814.0,0.5477777777777778,1,986.0
all,2016-11-18 02:30:00,0,509.0,0.7172222222222222,1,1291.0
all,2016-11-18 03:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-18 03:30:00,0,363.0,0.7983333333333333,1,1437.0
all,2016-11-18 04:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-18 04:30:00,0,113.0,0.9372222222222222,1,1687.0
all,2016-11-18 05:00:00,0,218.0,1.6622222222222223,3,297.0
all,2016-11-18 05:30:00,1,771.0,1.5716666666666668,2,1029.0
all,2016-11-18 06:00:00,1,297.0,3.2844444444444445,6,142.0
all,2016-11-18 06:30:00,3,326.0,5.235,8,199.0
all,2016-11-18 07:00:00,5,38.0,13.505,25,1.0
all,2016-11-18 07:30:00,19,74.0,38.35166666666667,60,7.0
all,2016-11-18 08:00:00,55,26.0,83.43666666666667,114,6.0
all,2016-11-18 08:30:00,106,5.0,149.99277777777777,189,1.0
all,2016-11-18 09:00:00,180,6.0,217.8661111111111,258,4.0
all,2016-11-18 09:30:00,247,1.0,269.845,294,2.0
all,2016-11-18 10:00:00,267,7.0,284.9533333333333,301,19.0
all,2016-11-18 10:30:00,288,8.0,298.6961111111111,312,9.0
all,2016-11-18 11:00:00,275,15.0,300.9411111111111,319,3.0
all,2016-11-18 11:30:00,269,3.0,307.5661111111111,336,4.0
all,2016-11-18 12:00:00,193,6.0,228.39444444444445,277,12.0
all,2016-11-18 12:30:00,191,1.0,207.85111111111112,224,6.0
all,2016-11-18 13:00:00,195,3.0,224.87722222222223,247,4.0
all,2016-11-18 13:30:00,235,3.0,258.35055555555556,275,1.0
all,2016-11-18 14:00:00,252,3.0,282.075,303,4.0
all,2016-11-18 14:30:00,251,2.0,268.14666666666665,297,6.0
all,2016-11-18 15:00:00,231,4.0,253.04055555555556,266,1.0
all,2016-11-18 15:30:00,231,1.0,265.30333333333334,287,11.0
all,2016-11-18 16:00:00,170,4.0,212.67,237,7.0
all,2016-11-18 16:30:00,164,2.0,177.59277777777777,189,3.0
all,2016-11-18 17:00:00,118,7.0,146.73888888888888,172,11.0
all,2016-11-18 17:30:00,95,7.0,134.0311111111111,170,8.0
all,2016-11-18 18:00:00,57,15.0,89.98833333333333,133,16.0
all,2016-11-18 18:30:00,26,4.0,42.39944444444444,57,18.0
all,2016-11-18 19:00:00,12,31.0,23.58,34,26.0
all,2016-11-18 19:30:00,4,35.0,10.408333333333333,17,208.0
all,2016-11-18 20:00:00,3,497.0,4.498888888888889,7,106.0
all,2016-11-18 20:30:00,1,143.0,2.365,4,193.0
all,2016-11-18 21:00:00,0,628.0,0.8861111111111111,2,423.0
all,2016-11-18 21:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-18 22:00:00,0,1542.0,0.14333333333333334,1,258.0
all,2016-11-18 22:30:00,0,1581.0,0.12166666666666667,1,219.0
all,2016-11-18 23:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-18 23:30:00,0,1688.0,0.06222222222222222,1,112.0
